,tract,serial_number,repeat_index,age,sex,individual_income
600,1301,2011000016858,0,18-34,F,0-20000
601,1302,2011000016858,0,18-34,F,0-20000
602,1400,2011000016858,0,18-34,F,<=0
603,5300,2011000016858,0,18-34,F,0-20000
604,5401,2011000016858,0,18-34,F,0-20000
605,5402,2011000016858,0,18-34,F,0-20000
606,5500,2011000016858,0,18-34,F,<=0
607,5600,2011000016858,0,18-34,F,0-20000
608,5701,2011000016858,0,18-34,F,20000-40000
609,5702,2011000016858,0,18-34,F,20000-40000
610,5800,2011000016858,0,18-34,F,0-20000
611,5900,2011000016858,0,18-34,F,<=0
612,6000,2011000016858,0,18-34,F,0-20000
613,10100,2011000016858,0,18-34,F,0-20000
614,10204,2011000016858,0,18-34,F,0-20000
615,10300,2011000016858,0,18-34,F,0-20000
616,10400,2011000016858,0,18-34,F,0-20000
617,10500,2011000016858,0,18-34,F,0-20000
618,10601,2011000016858,0,18-34,F,0-20000
619,10603,2011000016858,0,18-34,F,20000-40000
620,10604,2011000016858,0,18-34,F,20000-40000
621,10700,2011000016858,0,18-34,F,0-20000
622,10800,2011000016858,0,18-34,F,0-20000
623,10900,2011000016858,0,18-34,F,0-20000
624,11000,2011000016858,0,18-34,F,20000-40000
625,11100,2011000016858,0,18-34,F,0-20000
626,301,2011000016858,0,18-34,F,<=0
627,302,2011000016858,0,18-34,F,20000-40000
628,401,2011000016858,0,18-34,F,<=0
629,402,2011000016858,0,18-34,F,20000-40000
630,500,2011000016858,0,18-34,F,0-20000
631,700,2011000016858,0,18-34,F,<=0
632,800,2011000016858,0,18-34,F,0-20000
633,901,2011000016858,0,18-34,F,20000-40000
634,902,2011000016858,0,18-34,F,0-20000
635,1000,2011000016858,0,18-34,F,0-20000
636,1100,2011000016858,0,18-34,F,0-20000
637,1201,2011000016858,0,18-34,F,0-20000
638,1203,2011000016858,0,18-34,F,0-20000
639,1204,2011000016858,0,18-34,F,0-20000
640,1205,2011000016858,0,18-34,F,0-20000
641,1206,2011000016858,0,18-34,F,<=0
642,1301,2011000016858,0,18-34,F,20000-40000
643,1302,2011000016858,0,18-34,F,<=0
644,1400,2011000016858,0,18-34,F,0-20000
645,5300,2011000016858,0,18-34,F,0-20000
646,5401,2011000016858,0,18-34,F,0-20000
647,5402,2011000016858,0,18-34,F,0-20000
648,5500,2011000016858,0,18-34,F,<=0
649,5600,2011000016858,0,18-34,F,0-20000
650,5701,2011000016858,0,18-34,F,0-20000
651,5702,2011000016858,0,18-34,F,0-20000
652,5800,2011000016858,0,18-34,F,0-20000
653,5900,2011000016858,0,18-34,F,40000-80000
654,6000,2011000016858,0,18-34,F,<=0
655,10100,2011000016858,0,18-34,F,0-20000
656,10204,2011000016858,0,18-34,F,0-20000
657,10300,2011000016858,0,18-34,F,0-20000
658,10400,2011000016858,0,18-34,F,0-20000
659,10500,2011000016858,0,18-34,F,0-20000
660,10601,2011000016858,0,18-34,F,0-20000
661,10603,2011000016858,0,18-34,F,0-20000
662,10604,2011000016858,0,18-34,F,0-20000
663,10700,2011000016858,0,18-34,F,40000-80000
664,10800,2011000016858,0,18-34,F,0-20000
665,10900,2011000016858,0,18-34,F,0-20000
666,11000,2011000016858,0,18-34,F,0-20000
667,11100,2011000016858,0,18-34,F,20000-40000
668,301,2011000016858,0,18-34,M,0-20000
669,302,2011000016858,0,18-34,M,20000-40000
670,401,2011000016858,0,18-34,M,<=0
671,402,2011000016858,0,18-34,M,0-20000
672,500,2011000016858,0,18-34,M,<=0
673,700,2011000016858,0,18-34,M,0-20000
674,800,2011000016858,0,18-34,M,0-20000
675,901,2011000016858,0,18-34,M,0-20000
676,902,2011000016858,0,18-34,M,20000-40000
677,1000,2011000016858,0,18-34,M,0-20000
678,1100,2011000016858,0,18-34,M,0-20000
679,1201,2011000016858,0,18-34,M,80000-100000
680,1203,2011000016858,0,18-34,M,0-20000
681,1204,2011000016858,0,18-34,M,20000-40000
682,1205,2011000016858,0,18-34,M,0-20000
683,1206,2011000016858,0,18-34,M,0-20000
684,1301,2011000016858,0,18-34,M,0-20000
685,1302,2011000016858,0,18-34,M,0-20000
686,1400,2011000016858,0,18-34,M,0-20000
687,5300,2011000016858,0,18-34,M,40000-80000
688,5401,2011000016858,0,18-34,M,0-20000
689,5402,2011000016858,0,18-34,M,<=0
690,5500,2011000016858,0,18-34,M,0-20000
691,5600,2011000016858,0,18-34,M,<=0
692,5701,2011000016858,0,18-34,M,<=0
693,5702,2011000016858,0,18-34,M,0-20000
694,5800,2011000016858,0,18-34,M,0-20000
695,5900,2011000016858,0,18-34,M,0-20000
696,6000,2011000016858,0,18-34,M,<=0
697,10100,2011000016858,0,18-34,M,0-20000
698,10204,2011000016858,0,18-34,M,<=0
699,10300,2011000016858,0,18-34,M,<=0
700,10400,2011000016858,0,18-34,M,<=0
701,10500,2011000016858,0,18-34,M,0-20000
702,10601,2011000016858,0,18-34,M,0-20000
703,10603,2011000016858,0,18-34,M,40000-80000
704,10604,2011000016858,0,18-34,M,0-20000
705,10700,2011000016858,0,18-34,M,0-20000
706,10800,2011000016858,0,18-34,M,0-20000
707,10900,2011000016858,0,18-34,M,0-20000
708,11000,2011000016858,0,18-34,M,0-20000
709,11100,2011000016858,0,18-34,M,0-20000
710,301,2011000016858,0,18-34,F,0-20000
711,302,2011000016858,0,18-34,F,<=0
712,401,2011000016858,0,18-34,F,0-20000
713,402,2011000016858,0,18-34,F,0-20000
714,500,2011000016858,0,18-34,F,40000-80000
715,700,2011000016858,0,18-34,F,0-20000
716,800,2011000016858,0,18-34,F,<=0
717,901,2011000016858,0,18-34,F,0-20000
718,902,2011000016858,0,18-34,F,20000-40000
719,1000,2011000016858,0,18-34,F,0-20000
720,1100,2011000016858,0,18-34,F,0-20000
721,1201,2011000016858,0,18-34,F,0-20000
722,1203,2011000016858,0,18-34,F,0-20000
723,1204,2011000016858,0,18-34,F,0-20000
724,1205,2011000016858,0,18-34,F,0-20000
725,1206,2011000016858,0,18-34,F,0-20000
726,1301,2011000016858,0,18-34,F,0-20000
727,1302,2011000016858,0,18-34,F,0-20000
728,1400,2011000016858,0,18-34,F,0-20000
729,5300,2011000016858,0,18-34,F,<=0
730,5401,2011000016858,0,18-34,F,<=0
731,5402,2011000016858,0,18-34,F,<=0
732,5500,2011000016858,0,18-34,F,0-20000
733,5600,2011000016858,0,18-34,F,0-20000
734,5701,2011000016858,0,18-34,F,20000-40000
735,5702,2011000016858,0,18-34,F,0-20000
736,5800,2011000016858,0,18-34,F,0-20000
737,5900,2011000016858,0,18-34,F,40000-80000
738,6000,2011000016858,0,18-34,F,0-20000
739,10100,2011000016858,0,18-34,F,0-20000
740,10204,2011000016858,0,18-34,F,20000-40000
741,10300,2011000016858,0,18-34,F,0-20000
742,10400,2011000016858,0,18-34,F,0-20000
743,10500,2011000016858,0,18-34,F,0-20000
744,10601,2011000016858,0,18-34,F,0-20000
745,10603,2011000016858,0,18-34,F,<=0
746,10604,2011000016858,0,18-34,F,<=0
747,10700,2011000016858,0,18-34,F,80000-100000
748,10800,2011000016858,0,18-34,F,0-20000
749,10900,2011000016858,0,18-34,F,0-20000
750,11000,2011000016858,0,18-34,F,0-20000
751,11100,2011000016858,0,18-34,F,0-20000
752,301,2011000018598,0,35-64,M,20000-40000
753,500,2011000018598,0,35-64,M,100000+
754,800,2011000018598,0,35-64,M,20000-40000
755,902,2011000018598,0,35-64,M,0-20000
756,1000,2011000018598,0,35-64,M,<=0
757,1201,2011000018598,0,35-64,M,<=0
758,1203,2011000018598,0,35-64,M,40000-80000
759,1205,2011000018598,0,35-64,M,<=0
760,1301,2011000018598,0,35-64,M,40000-80000
761,5300,2011000018598,0,35-64,M,0-20000
762,5401,2011000018598,0,35-64,M,40000-80000
763,5500,2011000018598,0,35-64,M,0-20000
764,5600,2011000018598,0,35-64,M,20000-40000
765,5701,2011000018598,0,35-64,M,80000-100000
766,10100,2011000018598,0,35-64,M,20000-40000
767,10400,2011000018598,0,35-64,M,20000-40000
768,10601,2011000018598,0,35-64,M,80000-100000
769,10603,2011000018598,0,35-64,M,0-20000
770,10700,2011000018598,0,35-64,M,40000-80000
771,10900,2011000018598,0,35-64,M,40000-80000
772,11000,2011000018598,0,35-64,M,0-20000
773,200,2011000018749,0,65+,M,0-20000
774,301,2011000018749,0,65+,M,<=0
775,302,2011000018749,0,65+,M,<=0
776,401,2011000018749,0,65+,M,<=0
777,402,2011000018749,0,65+,M,<=0
778,500,2011000018749,0,65+,M,40000-80000
779,700,2011000018749,0,65+,M,<=0
780,800,2011000018749,0,65+,M,<=0
781,901,2011000018749,0,65+,M,<=0
782,902,2011000018749,0,65+,M,<=0
783,1000,2011000018749,0,65+,M,<=0
784,1100,2011000018749,0,65+,M,<=0
785,1201,2011000018749,0,65+,M,<=0
786,1203,2011000018749,0,65+,M,<=0
787,1204,2011000018749,0,65+,M,<=0
788,1205,2011000018749,0,65+,M,<=0
789,1206,2011000018749,0,65+,M,<=0
790,1301,2011000018749,0,65+,M,<=0
791,1302,2011000018749,0,65+,M,<=0
792,1400,2011000018749,0,65+,M,<=0
793,5300,2011000018749,0,65+,M,0-20000
794,5401,2011000018749,0,65+,M,<=0
795,5402,2011000018749,0,65+,M,<=0
796,5500,2011000018749,0,65+,M,<=0
797,5600,2011000018749,0,65+,M,<=0
798,5701,2011000018749,0,65+,M,40000-80000
799,5702,2011000018749,0,65+,M,<=0
800,5800,2011000018749,0,65+,M,<=0
801,5900,2011000018749,0,65+,M,<=0
802,6000,2011000018749,0,65+,M,<=0
803,10100,2011000018749,0,65+,M,<=0
804,10204,2011000018749,0,65+,M,<=0
805,10300,2011000018749,0,65+,M,<=0
806,10400,2011000018749,0,65+,M,0-20000
807,10500,2011000018749,0,65+,M,<=0
808,10601,2011000018749,0,65+,M,<=0
809,10603,2011000018749,0,65+,M,<=0
810,10604,2011000018749,0,65+,M,<=0
811,10700,2011000018749,0,65+,M,<=0
812,10800,2011000018749,0,65+,M,<=0
813,10900,2011000018749,0,65+,M,<=0
814,10900,2011000018749,1,65+,M,<=0
815,11000,2011000018749,0,65+,M,<=0
816,11100,2011000018749,0,65+,M,<=0
817,200,2011000018749,0,65+,F,<=0
818,301,2011000018749,0,65+,F,<=0
819,302,2011000018749,0,65+,F,<=0
820,401,2011000018749,0,65+,F,<=0
821,402,2011000018749,0,65+,F,<=0
822,500,2011000018749,0,65+,F,<=0
823,700,2011000018749,0,65+,F,<=0
824,800,2011000018749,0,65+,F,<=0
825,901,2011000018749,0,65+,F,<=0
826,902,2011000018749,0,65+,F,<=0
827,1000,2011000018749,0,65+,F,0-20000
828,1100,2011000018749,0,65+,F,0-20000
829,1201,2011000018749,0,65+,F,<=0
830,1203,2011000018749,0,65+,F,<=0
831,1204,2011000018749,0,65+,F,<=0
832,1205,2011000018749,0,65+,F,<=0
833,1206,2011000018749,0,65+,F,<=0
834,1301,2011000018749,0,65+,F,<=0
835,1302,2011000018749,0,65+,F,<=0
836,1400,2011000018749,0,65+,F,<=0
837,5300,2011000018749,0,65+,F,<=0
838,5401,2011000018749,0,65+,F,0-20000
839,5402,2011000018749,0,65+,F,<=0
840,5500,2011000018749,0,65+,F,<=0
841,5600,2011000018749,0,65+,F,<=0
842,5701,2011000018749,0,65+,F,<=0
843,5702,2011000018749,0,65+,F,<=0
844,5800,2011000018749,0,65+,F,<=0
845,5900,2011000018749,0,65+,F,<=0
846,6000,2011000018749,0,65+,F,<=0
847,10100,2011000018749,0,65+,F,<=0
848,10204,2011000018749,0,65+,F,0-20000
849,10300,2011000018749,0,65+,F,<=0
850,10400,2011000018749,0,65+,F,<=0
851,10500,2011000018749,0,65+,F,<=0
852,10601,2011000018749,0,65+,F,<=0
853,10603,2011000018749,0,65+,F,<=0
854,10604,2011000018749,0,65+,F,<=0
855,10700,2011000018749,0,65+,F,<=0
856,10800,2011000018749,0,65+,F,<=0
857,10900,2011000018749,0,65+,F,<=0
858,10900,2011000018749,1,65+,F,<=0
859,11000,2011000018749,0,65+,F,<=0
860,11100,2011000018749,0,65+,F,<=0
861,200,2011000019061,0,35-64,F,0-20000
862,301,2011000019061,0,35-64,F,<=0
863,302,2011000019061,0,35-64,F,20000-40000
864,401,2011000019061,0,35-64,F,0-20000
865,402,2011000019061,0,35-64,F,20000-40000
866,500,2011000019061,0,35-64,F,40000-80000
867,700,2011000019061,0,35-64,F,<=0
868,800,2011000019061,0,35-64,F,0-20000
869,901,2011000019061,0,35-64,F,20000-40000
870,902,2011000019061,0,35-64,F,<=0
871,1000,2011000019061,0,35-64,F,<=0
872,1100,2011000019061,0,35-64,F,40000-80000
873,1201,2011000019061,0,35-64,F,40000-80000
874,1203,2011000019061,0,35-64,F,<=0
875,1204,2011000019061,0,35-64,F,20000-40000
876,1205,2011000019061,0,35-64,F,100000+
877,1206,2011000019061,0,35-64,F,20000-40000
878,1301,2011000019061,0,35-64,F,20000-40000
879,1302,2011000019061,0,35-64,F,20000-40000
880,1400,2011000019061,0,35-64,F,20000-40000
881,5300,2011000019061,0,35-64,F,40000-80000
882,5401,2011000019061,0,35-64,F,20000-40000
883,5402,2011000019061,0,35-64,F,0-20000
884,5500,2011000019061,0,35-64,F,<=0
885,5600,2011000019061,0,35-64,F,<=0
886,5701,2011000019061,0,35-64,F,<=0
887,5702,2011000019061,0,35-64,F,<=0
888,5800,2011000019061,0,35-64,F,0-20000
889,5900,2011000019061,0,35-64,F,<=0
890,6000,2011000019061,0,35-64,F,40000-80000
891,10100,2011000019061,0,35-64,F,20000-40000
892,10204,2011000019061,0,35-64,F,20000-40000
893,10300,2011000019061,0,35-64,F,0-20000
894,10400,2011000019061,0,35-64,F,40000-80000
895,10500,2011000019061,0,35-64,F,40000-80000
896,10601,2011000019061,0,35-64,F,<=0
897,10603,2011000019061,0,35-64,F,20000-40000
898,10603,2011000019061,1,35-64,F,40000-80000
899,10604,2011000019061,0,35-64,F,20000-40000
900,10700,2011000019061,0,35-64,F,20000-40000
901,10700,2011000019061,1,35-64,F,<=0
902,10800,2011000019061,0,35-64,F,<=0
903,10900,2011000019061,0,35-64,F,20000-40000
904,10900,2011000019061,1,35-64,F,0-20000
905,11000,2011000019061,0,35-64,F,0-20000
906,11100,2011000019061,0,35-64,F,<=0
907,200,2011000026513,0,18-34,F,0-20000
908,301,2011000026513,0,18-34,F,<=0
909,301,2011000026513,1,18-34,F,40000-80000
910,302,2011000026513,0,18-34,F,0-20000
911,401,2011000026513,0,18-34,F,0-20000
912,402,2011000026513,0,18-34,F,0-20000
913,500,2011000026513,0,18-34,F,0-20000
914,500,2011000026513,1,18-34,F,0-20000
915,700,2011000026513,0,18-34,F,0-20000
916,800,2011000026513,0,18-34,F,0-20000
917,800,2011000026513,1,18-34,F,<=0
918,901,2011000026513,0,18-34,F,0-20000
919,902,2011000026513,0,18-34,F,0-20000
920,902,2011000026513,1,18-34,F,0-20000
921,1000,2011000026513,0,18-34,F,0-20000
922,1000,2011000026513,1,18-34,F,<=0
923,1100,2011000026513,0,18-34,F,0-20000
924,1201,2011000026513,0,18-34,F,<=0
925,1201,2011000026513,1,18-34,F,40000-80000
926,1203,2011000026513,0,18-34,F,<=0
927,1203,2011000026513,1,18-34,F,0-20000
928,1204,2011000026513,0,18-34,F,0-20000
929,1205,2011000026513,0,18-34,F,0-20000
930,1205,2011000026513,1,18-34,F,0-20000
931,1206,2011000026513,0,18-34,F,40000-80000
932,1301,2011000026513,0,18-34,F,0-20000
933,1301,2011000026513,1,18-34,F,0-20000
934,1302,2011000026513,0,18-34,F,0-20000
935,1302,2011000026513,1,18-34,F,<=0
936,1400,2011000026513,0,18-34,F,<=0
937,5300,2011000026513,0,18-34,F,0-20000
938,5300,2011000026513,1,18-34,F,0-20000
939,5401,2011000026513,0,18-34,F,0-20000
940,5401,2011000026513,1,18-34,F,0-20000
941,5402,2011000026513,0,18-34,F,20000-40000
942,5500,2011000026513,0,18-34,F,0-20000
943,5500,2011000026513,1,18-34,F,0-20000
944,5600,2011000026513,0,18-34,F,0-20000
945,5600,2011000026513,1,18-34,F,0-20000
946,5701,2011000026513,0,18-34,F,<=0
947,5701,2011000026513,1,18-34,F,0-20000
948,5702,2011000026513,0,18-34,F,0-20000
949,5800,2011000026513,0,18-34,F,20000-40000
950,5900,2011000026513,0,18-34,F,0-20000
951,6000,2011000026513,0,18-34,F,<=0
952,10100,2011000026513,0,18-34,F,0-20000
953,10100,2011000026513,1,18-34,F,0-20000
954,10204,2011000026513,0,18-34,F,0-20000
955,10204,2011000026513,1,18-34,F,<=0
956,10300,2011000026513,0,18-34,F,0-20000
957,10400,2011000026513,0,18-34,F,20000-40000
958,10400,2011000026513,1,18-34,F,0-20000
959,10500,2011000026513,0,18-34,F,0-20000
960,10601,2011000026513,0,18-34,F,<=0
961,10601,2011000026513,1,18-34,F,0-20000
962,10603,2011000026513,0,18-34,F,0-20000
963,10603,2011000026513,1,18-34,F,<=0
964,10604,2011000026513,0,18-34,F,0-20000
965,10700,2011000026513,0,18-34,F,<=0
966,10700,2011000026513,1,18-34,F,<=0
967,10800,2011000026513,0,18-34,F,<=0
968,10800,2011000026513,1,18-34,F,<=0
969,10900,2011000026513,0,18-34,F,20000-40000
970,10900,2011000026513,1,18-34,F,0-20000
971,10900,2011000026513,2,18-34,F,0-20000
972,11000,2011000026513,0,18-34,F,0-20000
973,11000,2011000026513,1,18-34,F,0-20000
974,11100,2011000026513,0,18-34,F,0-20000
975,200,2011000026513,0,18-34,M,0-20000
976,301,2011000026513,0,18-34,M,0-20000
977,301,2011000026513,1,18-34,M,<=0
978,302,2011000026513,0,18-34,M,<=0
979,401,2011000026513,0,18-34,M,20000-40000
980,402,2011000026513,0,18-34,M,0-20000
981,500,2011000026513,0,18-34,M,<=0
982,500,2011000026513,1,18-34,M,20000-40000
983,700,2011000026513,0,18-34,M,0-20000
984,800,2011000026513,0,18-34,M,0-20000
985,800,2011000026513,1,18-34,M,<=0
986,901,2011000026513,0,18-34,M,0-20000
987,902,2011000026513,0,18-34,M,0-20000
988,902,2011000026513,1,18-34,M,0-20000
989,1000,2011000026513,0,18-34,M,0-20000
990,1000,2011000026513,1,18-34,M,<=0
991,1100,2011000026513,0,18-34,M,0-20000
992,1201,2011000026513,0,18-34,M,0-20000
993,1201,2011000026513,1,18-34,M,20000-40000
994,1203,2011000026513,0,18-34,M,0-20000
995,1203,2011000026513,1,18-34,M,0-20000
996,1204,2011000026513,0,18-34,M,<=0
997,1205,2011000026513,0,18-34,M,<=0
998,1205,2011000026513,1,18-34,M,0-20000
999,1206,2011000026513,0,18-34,M,0-20000
1000,1301,2011000026513,0,18-34,M,40000-80000
1001,1301,2011000026513,1,18-34,M,0-20000
1002,1302,2011000026513,0,18-34,M,0-20000
1003,1302,2011000026513,1,18-34,M,<=0
1004,1400,2011000026513,0,18-34,M,0-20000
1005,5300,2011000026513,0,18-34,M,0-20000
1006,5300,2011000026513,1,18-34,M,0-20000
1007,5401,2011000026513,0,18-34,M,20000-40000
1008,5401,2011000026513,1,18-34,M,<=0
1009,5402,2011000026513,0,18-34,M,<=0
1010,5500,2011000026513,0,18-34,M,0-20000
1011,5500,2011000026513,1,18-34,M,0-20000
1012,5600,2011000026513,0,18-34,M,0-20000
1013,5600,2011000026513,1,18-34,M,20000-40000
1014,5701,2011000026513,0,18-34,M,<=0
1015,5701,2011000026513,1,18-34,M,20000-40000
1016,5702,2011000026513,0,18-34,M,0-20000
1017,5800,2011000026513,0,18-34,M,<=0
1018,5900,2011000026513,0,18-34,M,0-20000
1019,6000,2011000026513,0,18-34,M,<=0
1020,10100,2011000026513,0,18-34,M,0-20000
1021,10100,2011000026513,1,18-34,M,<=0
1022,10204,2011000026513,0,18-34,M,0-20000
1023,10204,2011000026513,1,18-34,M,20000-40000
1024,10300,2011000026513,0,18-34,M,0-20000
1025,10400,2011000026513,0,18-34,M,0-20000
1026,10400,2011000026513,1,18-34,M,0-20000
1027,10500,2011000026513,0,18-34,M,0-20000
1028,10601,2011000026513,0,18-34,M,0-20000
1029,10601,2011000026513,1,18-34,M,0-20000
1030,10603,2011000026513,0,18-34,M,<=0
1031,10603,2011000026513,1,18-34,M,0-20000
1032,10604,2011000026513,0,18-34,M,40000-80000
1033,10700,2011000026513,0,18-34,M,0-20000
1034,10700,2011000026513,1,18-34,M,40000-80000
1035,10800,2011000026513,0,18-34,M,0-20000
1036,10800,2011000026513,1,18-34,M,0-20000
1037,10900,2011000026513,0,18-34,M,0-20000
1038,10900,2011000026513,1,18-34,M,0-20000
1039,10900,2011000026513,2,18-34,M,0-20000
1040,11000,2011000026513,0,18-34,M,0-20000
1041,11000,2011000026513,1,18-34,M,0-20000
1042,11100,2011000026513,0,18-34,M,0-20000
1043,10900,2011000027837,0,18-34,M,0-20000
1044,10900,2011000027837,0,18-34,F,0-20000
1045,200,2011000028406,0,18-34,F,0-20000
1046,301,2011000028406,0,18-34,F,0-20000
1047,302,2011000028406,0,18-34,F,0-20000
1048,401,2011000028406,0,18-34,F,0-20000
1049,402,2011000028406,0,18-34,F,0-20000
1050,500,2011000028406,0,18-34,F,<=0
1051,700,2011000028406,0,18-34,F,0-20000
1052,800,2011000028406,0,18-34,F,<=0
1053,901,2011000028406,0,18-34,F,0-20000
1054,902,2011000028406,0,18-34,F,0-20000
1055,1000,2011000028406,0,18-34,F,0-20000
1056,1100,2011000028406,0,18-34,F,0-20000
1057,1201,2011000028406,0,18-34,F,0-20000
1058,1203,2011000028406,0,18-34,F,20000-40000
1059,1204,2011000028406,0,18-34,F,0-20000
1060,1205,2011000028406,0,18-34,F,0-20000
1061,1206,2011000028406,0,18-34,F,<=0
1062,1301,2011000028406,0,18-34,F,0-20000
1063,1302,2011000028406,0,18-34,F,0-20000
1064,1400,2011000028406,0,18-34,F,0-20000
1065,5300,2011000028406,0,18-34,F,0-20000
1066,5401,2011000028406,0,18-34,F,0-20000
1067,5402,2011000028406,0,18-34,F,0-20000
1068,5500,2011000028406,0,18-34,F,<=0
1069,5600,2011000028406,0,18-34,F,<=0
1070,5701,2011000028406,0,18-34,F,<=0
1071,5702,2011000028406,0,18-34,F,40000-80000
1072,5800,2011000028406,0,18-34,F,<=0
1073,5900,2011000028406,0,18-34,F,40000-80000
1074,6000,2011000028406,0,18-34,F,0-20000
1075,10100,2011000028406,0,18-34,F,20000-40000
1076,10204,2011000028406,0,18-34,F,0-20000
1077,10300,2011000028406,0,18-34,F,<=0
1078,10400,2011000028406,0,18-34,F,0-20000
1079,10500,2011000028406,0,18-34,F,0-20000
1080,10601,2011000028406,0,18-34,F,0-20000
1081,10603,2011000028406,0,18-34,F,0-20000
1082,10604,2011000028406,0,18-34,F,<=0
1083,10700,2011000028406,0,18-34,F,0-20000
1084,10800,2011000028406,0,18-34,F,<=0
1085,10900,2011000028406,0,18-34,F,0-20000
1086,10900,2011000028406,1,18-34,F,0-20000
1087,11000,2011000028406,0,18-34,F,0-20000
1088,11100,2011000028406,0,18-34,F,<=0
1089,200,2011000028406,0,0-17,M,<=0
1090,301,2011000028406,0,0-17,M,<=0
1091,302,2011000028406,0,0-17,M,<=0
1092,401,2011000028406,0,0-17,M,<=0
1093,402,2011000028406,0,0-17,M,<=0
1094,500,2011000028406,0,0-17,M,<=0
1095,700,2011000028406,0,0-17,M,<=0
1096,800,2011000028406,0,0-17,M,<=0
1097,901,2011000028406,0,0-17,M,<=0
1098,902,2011000028406,0,0-17,M,<=0
1099,1000,2011000028406,0,0-17,M,<=0
1100,1100,2011000028406,0,0-17,M,<=0
1101,1201,2011000028406,0,0-17,M,<=0
1102,1203,2011000028406,0,0-17,M,<=0
1103,1204,2011000028406,0,0-17,M,<=0
1104,1205,2011000028406,0,0-17,M,<=0
1105,1206,2011000028406,0,0-17,M,<=0
1106,1301,2011000028406,0,0-17,M,<=0
1107,1302,2011000028406,0,0-17,M,<=0
1108,1400,2011000028406,0,0-17,M,0-20000
1109,5300,2011000028406,0,0-17,M,<=0
1110,5401,2011000028406,0,0-17,M,<=0
1111,5402,2011000028406,0,0-17,M,<=0
1112,5500,2011000028406,0,0-17,M,<=0
1113,5600,2011000028406,0,0-17,M,<=0
1114,5701,2011000028406,0,0-17,M,<=0
1115,5702,2011000028406,0,0-17,M,<=0
1116,5800,2011000028406,0,0-17,M,<=0
1117,5900,2011000028406,0,0-17,M,<=0
1118,6000,2011000028406,0,0-17,M,<=0
