,tract,serial_number,repeat_index,age,sex,individual_income
586,11000,2010000013619,0,18-34,M,<=0
587,11100,2010000013619,0,18-34,M,0-20000
588,200,2010000013619,0,18-34,F,0-20000
589,301,2010000013619,0,18-34,F,0-20000
590,302,2010000013619,0,18-34,F,20000-40000
591,402,2010000013619,0,18-34,F,<=0
592,500,2010000013619,0,18-34,F,0-20000
593,700,2010000013619,0,18-34,F,0-20000
594,800,2010000013619,0,18-34,F,<=0
595,901,2010000013619,0,18-34,F,<=0
596,902,2010000013619,0,18-34,F,0-20000
597,1000,2010000013619,0,18-34,F,0-20000
598,1100,2010000013619,0,18-34,F,0-20000
599,1201,2010000013619,0,18-34,F,0-20000
600,1203,2010000013619,0,18-34,F,0-20000
601,1204,2010000013619,0,18-34,F,<=0
602,1205,2010000013619,0,18-34,F,0-20000
603,1206,2010000013619,0,18-34,F,0-20000
604,1301,2010000013619,0,18-34,F,20000-40000
605,1302,2010000013619,0,18-34,F,0-20000
606,1400,2010000013619,0,18-34,F,<=0
607,5300,2010000013619,0,18-34,F,<=0
608,5401,2010000013619,0,18-34,F,0-20000
609,5402,2010000013619,0,18-34,F,0-20000
610,5500,2010000013619,0,18-34,F,20000-40000
611,5600,2010000013619,0,18-34,F,0-20000
612,5701,2010000013619,0,18-34,F,40000-80000
613,5702,2010000013619,0,18-34,F,0-20000
614,5800,2010000013619,0,18-34,F,0-20000
615,5900,2010000013619,0,18-34,F,<=0
616,10100,2010000013619,0,18-34,F,0-20000
617,10204,2010000013619,0,18-34,F,0-20000
618,10300,2010000013619,0,18-34,F,0-20000
619,10400,2010000013619,0,18-34,F,0-20000
620,10500,2010000013619,0,18-34,F,0-20000
621,10601,2010000013619,0,18-34,F,20000-40000
622,10603,2010000013619,0,18-34,F,20000-40000
623,10604,2010000013619,0,18-34,F,0-20000
624,10700,2010000013619,0,18-34,F,20000-40000
625,10800,2010000013619,0,18-34,F,<=0
626,10900,2010000013619,0,18-34,F,0-20000
627,11000,2010000013619,0,18-34,F,<=0
628,11100,2010000013619,0,18-34,F,0-20000
629,10900,2010000015489,0,65+,M,100000+
630,10900,2010000015489,0,65+,F,<=0
631,301,2010000017400,0,35-64,M,<=0
632,302,2010000017400,0,35-64,M,20000-40000
633,402,2010000017400,0,35-64,M,80000-100000
634,500,2010000017400,0,35-64,M,40000-80000
635,700,2010000017400,0,35-64,M,40000-80000
636,800,2010000017400,0,35-64,M,<=0
637,901,2010000017400,0,35-64,M,20000-40000
638,902,2010000017400,0,35-64,M,0-20000
639,1000,2010000017400,0,35-64,M,40000-80000
640,1100,2010000017400,0,35-64,M,<=0
641,1201,2010000017400,0,35-64,M,0-20000
642,1203,2010000017400,0,35-64,M,100000+
643,1204,2010000017400,0,35-64,M,0-20000
644,1205,2010000017400,0,35-64,M,<=0
645,1301,2010000017400,0,35-64,M,<=0
646,1302,2010000017400,0,35-64,M,20000-40000
647,1400,2010000017400,0,35-64,M,0-20000
648,5300,2010000017400,0,35-64,M,20000-40000
649,5401,2010000017400,0,35-64,M,20000-40000
650,5402,2010000017400,0,35-64,M,40000-80000
651,5500,2010000017400,0,35-64,M,40000-80000
652,5600,2010000017400,0,35-64,M,40000-80000
653,5701,2010000017400,0,35-64,M,100000+
654,5702,2010000017400,0,35-64,M,0-20000
655,5800,2010000017400,0,35-64,M,40000-80000
656,5900,2010000017400,0,35-64,M,0-20000
657,10100,2010000017400,0,35-64,M,40000-80000
658,10204,2010000017400,0,35-64,M,20000-40000
659,10300,2010000017400,0,35-64,M,40000-80000
660,10400,2010000017400,0,35-64,M,<=0
661,10500,2010000017400,0,35-64,M,0-20000
662,10601,2010000017400,0,35-64,M,40000-80000
663,10603,2010000017400,0,35-64,M,<=0
664,10604,2010000017400,0,35-64,M,20000-40000
665,10700,2010000017400,0,35-64,M,<=0
666,10800,2010000017400,0,35-64,M,<=0
667,10900,2010000017400,0,35-64,M,<=0
668,11000,2010000017400,0,35-64,M,0-20000
669,11100,2010000017400,0,35-64,M,20000-40000
670,200,2010000018713,0,65+,M,<=0
671,301,2010000018713,0,65+,M,<=0
672,301,2010000018713,1,65+,M,40000-80000
673,302,2010000018713,0,65+,M,100000+
674,302,2010000018713,1,65+,M,0-20000
675,401,2010000018713,0,65+,M,40000-80000
676,402,2010000018713,0,65+,M,<=0
677,500,2010000018713,0,65+,M,<=0
678,500,2010000018713,1,65+,M,<=0
679,700,2010000018713,0,65+,M,0-20000
680,700,2010000018713,1,65+,M,100000+
681,800,2010000018713,0,65+,M,<=0
682,800,2010000018713,1,65+,M,20000-40000
683,901,2010000018713,0,65+,M,<=0
684,901,2010000018713,1,65+,M,<=0
685,902,2010000018713,0,65+,M,<=0
686,902,2010000018713,1,65+,M,0-20000
687,1000,2010000018713,0,65+,M,40000-80000
688,1000,2010000018713,1,65+,M,<=0
689,1100,2010000018713,0,65+,M,<=0
690,1100,2010000018713,1,65+,M,<=0
691,1201,2010000018713,0,65+,M,0-20000
692,1201,2010000018713,1,65+,M,<=0
693,1201,2010000018713,2,65+,M,20000-40000
694,1203,2010000018713,0,65+,M,<=0
695,1203,2010000018713,1,65+,M,<=0
696,1204,2010000018713,0,65+,M,<=0
697,1205,2010000018713,0,65+,M,<=0
698,1205,2010000018713,1,65+,M,<=0
699,1206,2010000018713,0,65+,M,0-20000
700,1301,2010000018713,0,65+,M,0-20000
701,1301,2010000018713,1,65+,M,<=0
702,1301,2010000018713,2,65+,M,<=0
703,1302,2010000018713,0,65+,M,<=0
704,1302,2010000018713,1,65+,M,<=0
705,1400,2010000018713,0,65+,M,<=0
706,5300,2010000018713,0,65+,M,<=0
707,5300,2010000018713,1,65+,M,<=0
708,5401,2010000018713,0,65+,M,<=0
709,5401,2010000018713,1,65+,M,<=0
710,5402,2010000018713,0,65+,M,<=0
711,5500,2010000018713,0,65+,M,<=0
712,5500,2010000018713,1,65+,M,100000+
713,5600,2010000018713,0,65+,M,0-20000
714,5600,2010000018713,1,65+,M,<=0
715,5600,2010000018713,2,65+,M,<=0
716,5701,2010000018713,0,65+,M,<=0
717,5701,2010000018713,1,65+,M,<=0
718,5702,2010000018713,0,65+,M,<=0
719,5702,2010000018713,1,65+,M,<=0
720,5800,2010000018713,0,65+,M,<=0
721,5800,2010000018713,1,65+,M,<=0
722,5900,2010000018713,0,65+,M,<=0
723,6000,2010000018713,0,65+,M,0-20000
724,10100,2010000018713,0,65+,M,<=0
725,10100,2010000018713,1,65+,M,20000-40000
726,10204,2010000018713,0,65+,M,<=0
727,10204,2010000018713,1,65+,M,<=0
728,10300,2010000018713,0,65+,M,100000+
729,10400,2010000018713,0,65+,M,<=0
730,10400,2010000018713,1,65+,M,<=0
731,10500,2010000018713,0,65+,M,<=0
732,10500,2010000018713,1,65+,M,<=0
733,10601,2010000018713,0,65+,M,<=0
734,10601,2010000018713,1,65+,M,20000-40000
735,10603,2010000018713,0,65+,M,<=0
736,10603,2010000018713,1,65+,M,<=0
737,10603,2010000018713,2,65+,M,<=0
738,10604,2010000018713,0,65+,M,<=0
739,10700,2010000018713,0,65+,M,<=0
740,10700,2010000018713,1,65+,M,0-20000
741,10700,2010000018713,2,65+,M,<=0
742,10800,2010000018713,0,65+,M,20000-40000
743,10800,2010000018713,1,65+,M,<=0
744,10900,2010000018713,0,65+,M,0-20000
745,10900,2010000018713,1,65+,M,<=0
746,10900,2010000018713,2,65+,M,<=0
747,11000,2010000018713,0,65+,M,<=0
748,11000,2010000018713,1,65+,M,<=0
749,11100,2010000018713,0,65+,M,0-20000
750,200,2010000018713,0,35-64,F,<=0
751,301,2010000018713,0,35-64,F,<=0
752,301,2010000018713,1,35-64,F,20000-40000
753,302,2010000018713,0,35-64,F,40000-80000
754,302,2010000018713,1,35-64,F,100000+
755,401,2010000018713,0,35-64,F,0-20000
756,402,2010000018713,0,35-64,F,40000-80000
757,500,2010000018713,0,35-64,F,20000-40000
758,500,2010000018713,1,35-64,F,40000-80000
759,700,2010000018713,0,35-64,F,40000-80000
760,700,2010000018713,1,35-64,F,40000-80000
761,800,2010000018713,0,35-64,F,20000-40000
762,800,2010000018713,1,35-64,F,40000-80000
763,901,2010000018713,0,35-64,F,<=0
764,901,2010000018713,1,35-64,F,40000-80000
765,902,2010000018713,0,35-64,F,<=0
766,902,2010000018713,1,35-64,F,0-20000
767,1000,2010000018713,0,35-64,F,40000-80000
768,1000,2010000018713,1,35-64,F,0-20000
769,1100,2010000018713,0,35-64,F,20000-40000
770,1100,2010000018713,1,35-64,F,<=0
771,1201,2010000018713,0,35-64,F,0-20000
772,1201,2010000018713,1,35-64,F,<=0
773,1201,2010000018713,2,35-64,F,100000+
774,1203,2010000018713,0,35-64,F,20000-40000
775,1203,2010000018713,1,35-64,F,20000-40000
776,1204,2010000018713,0,35-64,F,20000-40000
777,1205,2010000018713,0,35-64,F,<=0
778,1205,2010000018713,1,35-64,F,0-20000
779,1206,2010000018713,0,35-64,F,20000-40000
780,1301,2010000018713,0,35-64,F,20000-40000
781,1301,2010000018713,1,35-64,F,40000-80000
782,1301,2010000018713,2,35-64,F,<=0
783,1302,2010000018713,0,35-64,F,<=0
784,1302,2010000018713,1,35-64,F,20000-40000
785,1400,2010000018713,0,35-64,F,20000-40000
786,5300,2010000018713,0,35-64,F,20000-40000
787,5300,2010000018713,1,35-64,F,0-20000
788,5401,2010000018713,0,35-64,F,40000-80000
789,5401,2010000018713,1,35-64,F,0-20000
790,5402,2010000018713,0,35-64,F,40000-80000
791,5500,2010000018713,0,35-64,F,20000-40000
792,5500,2010000018713,1,35-64,F,20000-40000
793,5600,2010000018713,0,35-64,F,0-20000
794,5600,2010000018713,1,35-64,F,0-20000
795,5600,2010000018713,2,35-64,F,40000-80000
796,5701,2010000018713,0,35-64,F,40000-80000
797,5701,2010000018713,1,35-64,F,20000-40000
798,5702,2010000018713,0,35-64,F,0-20000
799,5702,2010000018713,1,35-64,F,<=0
800,5800,2010000018713,0,35-64,F,0-20000
801,5800,2010000018713,1,35-64,F,40000-80000
802,5900,2010000018713,0,35-64,F,0-20000
803,6000,2010000018713,0,35-64,F,20000-40000
804,10100,2010000018713,0,35-64,F,40000-80000
805,10100,2010000018713,1,35-64,F,20000-40000
806,10204,2010000018713,0,35-64,F,20000-40000
807,10204,2010000018713,1,35-64,F,0-20000
808,10300,2010000018713,0,35-64,F,0-20000
809,10400,2010000018713,0,35-64,F,40000-80000
810,10400,2010000018713,1,35-64,F,<=0
811,10500,2010000018713,0,35-64,F,40000-80000
812,10500,2010000018713,1,35-64,F,0-20000
813,10601,2010000018713,0,35-64,F,0-20000
814,10601,2010000018713,1,35-64,F,20000-40000
815,10603,2010000018713,0,35-64,F,0-20000
816,10603,2010000018713,1,35-64,F,<=0
817,10603,2010000018713,2,35-64,F,0-20000
818,10604,2010000018713,0,35-64,F,<=0
819,10700,2010000018713,0,35-64,F,<=0
820,10700,2010000018713,1,35-64,F,0-20000
821,10700,2010000018713,2,35-64,F,<=0
822,10800,2010000018713,0,35-64,F,<=0
823,10800,2010000018713,1,35-64,F,<=0
824,10900,2010000018713,0,35-64,F,40000-80000
825,10900,2010000018713,1,35-64,F,0-20000
826,10900,2010000018713,2,35-64,F,0-20000
827,11000,2010000018713,0,35-64,F,40000-80000
828,11000,2010000018713,1,35-64,F,<=0
829,11100,2010000018713,0,35-64,F,0-20000
830,800,2010000024920,0,65+,M,<=0
831,902,2010000024920,0,65+,M,0-20000
832,1000,2010000024920,0,65+,M,<=0
833,1201,2010000024920,0,65+,M,<=0
834,1205,2010000024920,0,65+,M,<=0
835,1301,2010000024920,0,65+,M,<=0
836,5300,2010000024920,0,65+,M,80000-100000
837,5401,2010000024920,0,65+,M,<=0
838,5500,2010000024920,0,65+,M,0-20000
839,5600,2010000024920,0,65+,M,<=0
840,5701,2010000024920,0,65+,M,<=0
841,10603,2010000024920,0,65+,M,0-20000
842,10700,2010000024920,0,65+,M,<=0
843,10900,2010000024920,0,65+,M,100000+
844,11000,2010000024920,0,65+,M,0-20000
845,301,2010000027600,0,35-64,F,<=0
846,302,2010000027600,0,35-64,F,<=0
847,500,2010000027600,0,35-64,F,20000-40000
848,700,2010000027600,0,35-64,F,<=0
849,800,2010000027600,0,35-64,F,0-20000
850,901,2010000027600,0,35-64,F,<=0
851,902,2010000027600,0,35-64,F,20000-40000
852,1000,2010000027600,0,35-64,F,0-20000
853,1100,2010000027600,0,35-64,F,0-20000
854,1201,2010000027600,0,35-64,F,20000-40000
855,1203,2010000027600,0,35-64,F,0-20000
856,1205,2010000027600,0,35-64,F,0-20000
857,1301,2010000027600,0,35-64,F,20000-40000
858,1302,2010000027600,0,35-64,F,40000-80000
859,5300,2010000027600,0,35-64,F,40000-80000
860,5401,2010000027600,0,35-64,F,0-20000
861,5500,2010000027600,0,35-64,F,<=0
862,5600,2010000027600,0,35-64,F,0-20000
863,5701,2010000027600,0,35-64,F,20000-40000
864,5702,2010000027600,0,35-64,F,0-20000
865,5800,2010000027600,0,35-64,F,0-20000
866,10100,2010000027600,0,35-64,F,20000-40000
867,10204,2010000027600,0,35-64,F,<=0
868,10400,2010000027600,0,35-64,F,<=0
869,10500,2010000027600,0,35-64,F,<=0
870,10601,2010000027600,0,35-64,F,40000-80000
871,10603,2010000027600,0,35-64,F,100000+
872,10700,2010000027600,0,35-64,F,20000-40000
873,10800,2010000027600,0,35-64,F,40000-80000
874,10900,2010000027600,0,35-64,F,40000-80000
875,11000,2010000027600,0,35-64,F,100000+
876,301,2010000027600,0,35-64,M,<=0
877,302,2010000027600,0,35-64,M,<=0
878,500,2010000027600,0,35-64,M,80000-100000
879,700,2010000027600,0,35-64,M,40000-80000
880,800,2010000027600,0,35-64,M,100000+
881,901,2010000027600,0,35-64,M,20000-40000
882,902,2010000027600,0,35-64,M,40000-80000
883,1000,2010000027600,0,35-64,M,0-20000
884,1100,2010000027600,0,35-64,M,<=0
885,1201,2010000027600,0,35-64,M,0-20000
886,1203,2010000027600,0,35-64,M,40000-80000
887,1205,2010000027600,0,35-64,M,20000-40000
888,1301,2010000027600,0,35-64,M,20000-40000
889,1302,2010000027600,0,35-64,M,20000-40000
890,5300,2010000027600,0,35-64,M,20000-40000
891,5401,2010000027600,0,35-64,M,40000-80000
892,5500,2010000027600,0,35-64,M,40000-80000
893,5600,2010000027600,0,35-64,M,40000-80000
894,5701,2010000027600,0,35-64,M,100000+
895,5702,2010000027600,0,35-64,M,0-20000
896,5800,2010000027600,0,35-64,M,100000+
897,10100,2010000027600,0,35-64,M,20000-40000
898,10204,2010000027600,0,35-64,M,20000-40000
899,10400,2010000027600,0,35-64,M,<=0
900,10500,2010000027600,0,35-64,M,20000-40000
901,10601,2010000027600,0,35-64,M,40000-80000
902,10603,2010000027600,0,35-64,M,<=0
903,10700,2010000027600,0,35-64,M,40000-80000
904,10800,2010000027600,0,35-64,M,<=0
905,10900,2010000027600,0,35-64,M,0-20000
906,11000,2010000027600,0,35-64,M,20000-40000
907,500,2010000027674,0,35-64,M,20000-40000
908,800,2010000027674,0,35-64,M,0-20000
909,902,2010000027674,0,35-64,M,<=0
910,1000,2010000027674,0,35-64,M,100000+
911,1201,2010000027674,0,35-64,M,<=0
912,1203,2010000027674,0,35-64,M,40000-80000
913,1205,2010000027674,0,35-64,M,<=0
914,1301,2010000027674,0,35-64,M,0-20000
915,5300,2010000027674,0,35-64,M,0-20000
916,5401,2010000027674,0,35-64,M,0-20000
917,5500,2010000027674,0,35-64,M,40000-80000
918,5600,2010000027674,0,35-64,M,40000-80000
919,5701,2010000027674,0,35-64,M,40000-80000
920,10601,2010000027674,0,35-64,M,40000-80000
921,10603,2010000027674,0,35-64,M,20000-40000
922,10700,2010000027674,0,35-64,M,0-20000
923,10900,2010000027674,0,35-64,M,<=0
924,11000,2010000027674,0,35-64,M,40000-80000
925,500,2010000027674,0,35-64,F,<=0
926,800,2010000027674,0,35-64,F,<=0
927,902,2010000027674,0,35-64,F,40000-80000
928,1000,2010000027674,0,35-64,F,40000-80000
929,1201,2010000027674,0,35-64,F,20000-40000
930,1203,2010000027674,0,35-64,F,0-20000
931,1205,2010000027674,0,35-64,F,0-20000
932,1301,2010000027674,0,35-64,F,40000-80000
933,5300,2010000027674,0,35-64,F,40000-80000
934,5401,2010000027674,0,35-64,F,<=0
935,5500,2010000027674,0,35-64,F,20000-40000
936,5600,2010000027674,0,35-64,F,0-20000
937,5701,2010000027674,0,35-64,F,<=0
938,10601,2010000027674,0,35-64,F,40000-80000
939,10603,2010000027674,0,35-64,F,0-20000
940,10700,2010000027674,0,35-64,F,<=0
941,10900,2010000027674,0,35-64,F,0-20000
942,11000,2010000027674,0,35-64,F,<=0
943,301,2010000028752,0,35-64,M,0-20000
944,302,2010000028752,0,35-64,M,0-20000
945,402,2010000028752,0,35-64,M,20000-40000
946,500,2010000028752,0,35-64,M,<=0
947,700,2010000028752,0,35-64,M,20000-40000
948,800,2010000028752,0,35-64,M,100000+
949,901,2010000028752,0,35-64,M,80000-100000
950,902,2010000028752,0,35-64,M,20000-40000
951,1000,2010000028752,0,35-64,M,40000-80000
952,1100,2010000028752,0,35-64,M,20000-40000
953,1201,2010000028752,0,35-64,M,<=0
954,1203,2010000028752,0,35-64,M,100000+
955,1204,2010000028752,0,35-64,M,20000-40000
956,1205,2010000028752,0,35-64,M,0-20000
957,1301,2010000028752,0,35-64,M,<=0
958,1302,2010000028752,0,35-64,M,<=0
959,1400,2010000028752,0,35-64,M,<=0
960,5300,2010000028752,0,35-64,M,100000+
961,5401,2010000028752,0,35-64,M,40000-80000
962,5402,2010000028752,0,35-64,M,40000-80000
963,5500,2010000028752,0,35-64,M,100000+
964,5600,2010000028752,0,35-64,M,40000-80000
965,5701,2010000028752,0,35-64,M,<=0
966,5702,2010000028752,0,35-64,M,40000-80000
967,5800,2010000028752,0,35-64,M,20000-40000
968,10100,2010000028752,0,35-64,M,<=0
969,10204,2010000028752,0,35-64,M,40000-80000
970,10300,2010000028752,0,35-64,M,20000-40000
971,10400,2010000028752,0,35-64,M,<=0
972,10500,2010000028752,0,35-64,M,20000-40000
973,10601,2010000028752,0,35-64,M,20000-40000
974,10603,2010000028752,0,35-64,M,40000-80000
975,10604,2010000028752,0,35-64,M,40000-80000
976,10700,2010000028752,0,35-64,M,<=0
977,10800,2010000028752,0,35-64,M,40000-80000
978,10900,2010000028752,0,35-64,M,0-20000
979,11000,2010000028752,0,35-64,M,0-20000
980,11100,2010000028752,0,35-64,M,100000+
981,301,2010000028752,0,35-64,F,<=0
982,302,2010000028752,0,35-64,F,0-20000
983,402,2010000028752,0,35-64,F,0-20000
984,500,2010000028752,0,35-64,F,<=0
985,700,2010000028752,0,35-64,F,20000-40000
986,800,2010000028752,0,35-64,F,0-20000
987,901,2010000028752,0,35-64,F,80000-100000
988,902,2010000028752,0,35-64,F,40000-80000
989,1000,2010000028752,0,35-64,F,40000-80000
990,1100,2010000028752,0,35-64,F,80000-100000
991,1201,2010000028752,0,35-64,F,20000-40000
992,1203,2010000028752,0,35-64,F,20000-40000
993,1204,2010000028752,0,35-64,F,0-20000
994,1205,2010000028752,0,35-64,F,40000-80000
995,1301,2010000028752,0,35-64,F,0-20000
996,1302,2010000028752,0,35-64,F,0-20000
997,1400,2010000028752,0,35-64,F,<=0
998,5300,2010000028752,0,35-64,F,20000-40000
999,5401,2010000028752,0,35-64,F,0-20000
1000,5402,2010000028752,0,35-64,F,0-20000
1001,5500,2010000028752,0,35-64,F,40000-80000
1002,5600,2010000028752,0,35-64,F,40000-80000
1003,5701,2010000028752,0,35-64,F,<=0
1004,5702,2010000028752,0,35-64,F,0-20000
1005,5800,2010000028752,0,35-64,F,<=0
1006,10100,2010000028752,0,35-64,F,40000-80000
1007,10204,2010000028752,0,35-64,F,40000-80000
1008,10300,2010000028752,0,35-64,F,0-20000
1009,10400,2010000028752,0,35-64,F,<=0
1010,10500,2010000028752,0,35-64,F,<=0
1011,10601,2010000028752,0,35-64,F,20000-40000
1012,10603,2010000028752,0,35-64,F,40000-80000
1013,10604,2010000028752,0,35-64,F,0-20000
1014,10700,2010000028752,0,35-64,F,0-20000
1015,10800,2010000028752,0,35-64,F,<=0
1016,10900,2010000028752,0,35-64,F,20000-40000
1017,11000,2010000028752,0,35-64,F,<=0
1018,11100,2010000028752,0,35-64,F,<=0
1019,301,2010000029917,0,35-64,M,<=0
1020,302,2010000029917,0,35-64,M,80000-100000
1021,402,2010000029917,0,35-64,M,0-20000
1022,500,2010000029917,0,35-64,M,0-20000
1023,700,2010000029917,0,35-64,M,0-20000
1024,800,2010000029917,0,35-64,M,40000-80000
1025,901,2010000029917,0,35-64,M,80000-100000
1026,902,2010000029917,0,35-64,M,40000-80000
1027,1000,2010000029917,0,35-64,M,20000-40000
1028,1100,2010000029917,0,35-64,M,0-20000
1029,1201,2010000029917,0,35-64,M,0-20000
1030,1203,2010000029917,0,35-64,M,40000-80000
1031,1204,2010000029917,0,35-64,M,<=0
1032,1205,2010000029917,0,35-64,M,40000-80000
1033,1301,2010000029917,0,35-64,M,40000-80000
1034,1302,2010000029917,0,35-64,M,<=0
1035,1400,2010000029917,0,35-64,M,40000-80000
1036,5300,2010000029917,0,35-64,M,<=0
1037,5401,2010000029917,0,35-64,M,<=0
1038,5402,2010000029917,0,35-64,M,40000-80000
1039,5500,2010000029917,0,35-64,M,20000-40000
1040,5600,2010000029917,0,35-64,M,<=0
1041,5701,2010000029917,0,35-64,M,20000-40000
1042,5702,2010000029917,0,35-64,M,40000-80000
1043,5800,2010000029917,0,35-64,M,20000-40000
1044,5900,2010000029917,0,35-64,M,40000-80000
1045,10100,2010000029917,0,35-64,M,0-20000
1046,10204,2010000029917,0,35-64,M,20000-40000
1047,10300,2010000029917,0,35-64,M,40000-80000
1048,10400,2010000029917,0,35-64,M,40000-80000
1049,10500,2010000029917,0,35-64,M,40000-80000
1050,10601,2010000029917,0,35-64,M,<=0
1051,10603,2010000029917,0,35-64,M,<=0
1052,10604,2010000029917,0,35-64,M,0-20000
1053,10700,2010000029917,0,35-64,M,100000+
1054,10800,2010000029917,0,35-64,M,<=0
1055,10900,2010000029917,0,35-64,M,80000-100000
1056,11000,2010000029917,0,35-64,M,20000-40000
1057,11100,2010000029917,0,35-64,M,<=0
1058,301,2010000030428,0,35-64,M,40000-80000
1059,302,2010000030428,0,35-64,M,0-20000
1060,402,2010000030428,0,35-64,M,40000-80000
1061,500,2010000030428,0,35-64,M,40000-80000
1062,700,2010000030428,0,35-64,M,0-20000
1063,800,2010000030428,0,35-64,M,20000-40000
1064,901,2010000030428,0,35-64,M,40000-80000
1065,902,2010000030428,0,35-64,M,20000-40000
1066,1000,2010000030428,0,35-64,M,40000-80000
1067,1100,2010000030428,0,35-64,M,20000-40000
1068,1201,2010000030428,0,35-64,M,40000-80000
